epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
45,3457.39,1.1075,0.74224,0.00337,0.81316,0.72284,0.80804,0.54983,1.07101,0.89449,0.00591,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,3534.66,1.09617,0.73255,0.00333,0.81328,0.72717,0.80483,0.54671,1.07825,0.90164,0.00602,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,3612,1.08594,0.71493,0.00331,0.81531,0.7268,0.80697,0.54964,1.0695,0.89302,0.00588,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,3688.56,1.0779,0.71181,0.00327,0.80464,0.73432,0.80758,0.55085,1.06409,0.89204,0.00583,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,3766.5,1.07359,0.70355,0.00324,0.80771,0.72891,0.80501,0.548,1.05771,0.91658,0.00578,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,3844.57,1.067,0.69782,0.0032,0.81123,0.72972,0.80677,0.54791,1.05989,0.90505,0.00577,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,3922.52,1.06925,0.68962,0.00316,0.8175,0.73041,0.80694,0.54951,1.06848,0.89973,0.00587,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,4000.82,1.05408,0.67408,0.00316,0.81663,0.73289,0.80754,0.55108,1.07644,0.89738,0.00594,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,4077.92,1.04927,0.66457,0.00314,0.80354,0.73431,0.80507,0.54746,1.07394,0.90253,0.00588,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,4155.95,1.03541,0.64916,0.00316,0.80635,0.73987,0.80664,0.54919,1.07116,0.91018,0.00588,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,4232.83,1.03761,0.64399,0.00309,0.81998,0.72992,0.80615,0.54907,1.07133,0.9146,0.00585,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,4310.27,1.02823,0.64157,0.00305,0.80302,0.74243,0.80643,0.54941,1.07199,0.91361,0.00583,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,4387.74,1.01838,0.62402,0.00303,0.80833,0.73938,0.80514,0.549,1.0695,0.91753,0.00581,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,4464.32,1.01447,0.61209,0.00297,0.80624,0.73883,0.80303,0.54753,1.07126,0.92537,0.00582,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,4540.69,1.00605,0.60763,0.00298,0.81058,0.73277,0.80137,0.54678,1.0661,0.92595,0.00574,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,4617.5,1.00224,0.59624,0.00294,0.81019,0.7321,0.80141,0.54555,1.06873,0.92333,0.00576,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,4695.15,0.9465,0.50001,0.00316,0.80556,0.74163,0.80195,0.54558,1.07147,0.92141,0.0058,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,4770.43,0.92716,0.47358,0.00305,0.81511,0.72965,0.80126,0.54456,1.07193,0.92975,0.00579,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,4846.63,0.91079,0.45871,0.00302,0.80867,0.73845,0.80013,0.54334,1.0769,0.93858,0.00583,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,4922.59,0.90647,0.44795,0.003,0.80805,0.73825,0.79945,0.54344,1.08063,0.94303,0.00587,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,4999.45,0.89717,0.44163,0.00292,0.81631,0.73178,0.79847,0.5427,1.08235,0.94929,0.00588,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,5076.53,0.88672,0.43579,0.00285,0.82056,0.72818,0.79725,0.54236,1.08421,0.95457,0.0059,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,5153.88,0.88627,0.42488,0.00287,0.81714,0.72793,0.79617,0.54189,1.08683,0.95941,0.00591,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,5231.33,0.87477,0.42209,0.00281,0.81212,0.72946,0.79662,0.54138,1.08772,0.96273,0.00593,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,5307.85,0.87125,0.41402,0.00281,0.80927,0.73123,0.79511,0.54042,1.08824,0.96703,0.00593,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,5384.31,0.85984,0.40691,0.00273,0.80425,0.73329,0.79423,0.53957,1.09145,0.96865,0.00595,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
