epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
41,3140.28,1.10979,0.75561,0.00342,0.78664,0.72539,0.80029,0.53888,1.0903,0.92503,0.00596,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3216.92,1.10603,0.74875,0.00338,0.79677,0.71623,0.79593,0.53618,1.09712,0.94556,0.0061,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,3291.81,1.09513,0.73252,0.00333,0.78786,0.72513,0.79593,0.53637,1.09028,0.9475,0.00618,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,3367.73,1.09229,0.72159,0.00336,0.80101,0.71589,0.79576,0.53572,1.09888,0.95277,0.00624,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,3444.66,1.08653,0.70916,0.00333,0.79209,0.72143,0.79413,0.53428,1.11053,0.94897,0.00657,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,3522.44,1.076,0.70322,0.00328,0.80461,0.72477,0.80163,0.53984,1.09756,0.92731,0.0061,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,3600.52,1.0659,0.688,0.00324,0.80712,0.72166,0.79913,0.53616,1.10326,0.94126,0.00616,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,3678.83,1.05996,0.67802,0.0032,0.79454,0.72996,0.79533,0.53594,1.09662,0.96039,0.00613,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,3755.72,1.05286,0.66878,0.0032,0.80109,0.72277,0.79692,0.53867,1.10362,0.95036,0.00629,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,3831.38,1.05145,0.65638,0.00315,0.80294,0.72591,0.7973,0.53752,1.10387,0.94766,0.00625,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,3907.99,1.04582,0.64782,0.00313,0.81331,0.7136,0.79703,0.53768,1.1118,0.9637,0.00629,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,3984.56,1.02974,0.6352,0.0031,0.81796,0.71604,0.79784,0.53836,1.10327,0.95975,0.00617,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
