epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
60,2775.26,1.09117,0.7328,0.00325,0.79952,0.72185,0.80215,0.54864,1.07066,0.9147,0.00507,0.000236602,0.000236602,0.000236602
61,2821.43,1.043,0.6588,0.00355,0.79594,0.72109,0.79779,0.5421,1.08477,0.93321,0.00513,0.000216391,0.000216391,0.000216391
62,2865.49,1.02066,0.63166,0.00347,0.80839,0.71356,0.79872,0.54143,1.08442,0.9329,0.00512,0.000196181,0.000196181,0.000196181
63,2909.67,1.01328,0.62486,0.00342,0.79393,0.72938,0.79977,0.54495,1.07938,0.93006,0.00507,0.000175971,0.000175971,0.000175971
64,2953.94,1.00221,0.61262,0.00337,0.80182,0.72684,0.80078,0.54534,1.07884,0.93166,0.00506,0.000155761,0.000155761,0.000155761
65,2998.42,1.00428,0.60454,0.00333,0.80419,0.72651,0.80017,0.54564,1.07794,0.92952,0.00504,0.000135551,0.000135551,0.000135551
66,3042.76,0.99915,0.59603,0.00333,0.80321,0.72708,0.80048,0.54564,1.08117,0.92631,0.00511,0.000115341,0.000115341,0.000115341
67,3087.34,0.99463,0.59222,0.00329,0.79721,0.72919,0.80035,0.54646,1.0793,0.929,0.00509,9.51306e-05,9.51306e-05,9.51306e-05
68,3131.95,0.99123,0.58872,0.00327,0.79582,0.73063,0.79967,0.54551,1.0803,0.93637,0.00509,7.49204e-05,7.49204e-05,7.49204e-05
69,3176.19,0.98806,0.58231,0.00328,0.79832,0.72797,0.80011,0.54536,1.07994,0.93311,0.00509,5.47103e-05,5.47103e-05,5.47103e-05
70,3220.43,0.98531,0.58314,0.00323,0.80258,0.72575,0.80031,0.54552,1.07945,0.93255,0.00509,3.45001e-05,3.45001e-05,3.45001e-05
