epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
58,2609.63,0.96882,0.63554,0.00323,0.80282,0.72503,0.80436,0.53498,1.05944,0.84131,0.0061,0.000277022,0.000277022,0.000277022
59,2658.99,0.96403,0.63238,0.00324,0.80365,0.73105,0.80444,0.53706,1.06357,0.82269,0.00615,0.000256812,0.000256812,0.000256812
60,2704.62,0.96524,0.62692,0.00321,0.8154,0.72562,0.80825,0.53953,1.05181,0.8275,0.00592,0.000236602,0.000236602,0.000236602
61,2751.43,0.93385,0.56552,0.0034,0.81233,0.72141,0.80175,0.53222,1.07071,0.85056,0.00607,0.000216391,0.000216391,0.000216391
62,2796.36,0.91756,0.53686,0.00334,0.81505,0.72488,0.80386,0.53475,1.06758,0.84204,0.00608,0.000196181,0.000196181,0.000196181
63,2841.3,0.9081,0.52908,0.00329,0.81474,0.72024,0.80456,0.53541,1.06023,0.83058,0.00604,0.000175971,0.000175971,0.000175971
64,2886.34,0.89924,0.51603,0.00326,0.79866,0.72819,0.8017,0.5341,1.05691,0.84104,0.00597,0.000155761,0.000155761,0.000155761
65,2931.32,0.89601,0.5091,0.00323,0.82236,0.71244,0.80257,0.53386,1.06031,0.85415,0.00601,0.000135551,0.000135551,0.000135551
66,2976.34,0.88931,0.50689,0.00319,0.82479,0.71242,0.80207,0.53358,1.06769,0.85726,0.00609,0.000115341,0.000115341,0.000115341
67,3021.47,0.88688,0.50038,0.00319,0.82954,0.70844,0.80063,0.53353,1.06349,0.85706,0.00605,9.51306e-05,9.51306e-05,9.51306e-05
68,3066.47,0.88104,0.49647,0.00316,0.81717,0.71818,0.80058,0.53247,1.06512,0.85739,0.00605,7.49204e-05,7.49204e-05,7.49204e-05
69,3111.38,0.87864,0.49235,0.00316,0.81305,0.72058,0.8017,0.53232,1.06622,0.85754,0.00606,5.47103e-05,5.47103e-05,5.47103e-05
70,3156.12,0.87553,0.4899,0.00312,0.80815,0.72097,0.80051,0.53196,1.06949,0.86204,0.00605,3.45001e-05,3.45001e-05,3.45001e-05
