epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,4675.52,1.15365,0.58266,0.00369,0.8168,0.74265,0.81247,0.53745,1.18029,0.74248,0.00694,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,4757.78,1.15336,0.57594,0.00366,0.81775,0.74207,0.81469,0.53885,1.18343,0.73893,0.00704,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,4838.72,1.14504,0.57158,0.00369,0.81687,0.74191,0.81465,0.53776,1.18428,0.74559,0.00709,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,4919.95,1.13345,0.56222,0.00358,0.83169,0.73057,0.81324,0.53763,1.1847,0.7607,0.00709,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,5002.03,1.07904,0.49628,0.00393,0.82383,0.73277,0.81341,0.53716,1.18321,0.75924,0.007,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,5084.01,1.05717,0.46999,0.0038,0.81805,0.73714,0.81146,0.53589,1.18742,0.76442,0.00706,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,5165.76,1.04085,0.46362,0.00374,0.80973,0.74105,0.81068,0.5355,1.18858,0.76939,0.00703,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,5247.56,1.03208,0.45444,0.00369,0.8175,0.737,0.80984,0.53503,1.18773,0.77268,0.00699,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,5329.31,1.02201,0.449,0.00362,0.81713,0.73824,0.80821,0.53406,1.18755,0.77665,0.00694,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,5408.08,1.01572,0.44008,0.00357,0.81428,0.74053,0.80848,0.5343,1.18562,0.77661,0.0069,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,5486.05,1.00989,0.43348,0.00357,0.81902,0.73554,0.80689,0.53372,1.18548,0.78167,0.00689,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,5565.85,0.99802,0.42498,0.00352,0.81532,0.73623,0.80561,0.53393,1.18597,0.7854,0.00691,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,5643.57,0.99007,0.42104,0.00348,0.81317,0.7373,0.80476,0.53296,1.1859,0.78824,0.00691,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,5720.31,0.98054,0.4126,0.00343,0.81202,0.73737,0.80444,0.5321,1.18644,0.78915,0.0069,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
