epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
43,3252.66,1.10949,0.75882,0.0031,0.8055,0.72615,0.80344,0.54679,1.07102,0.88729,0.00568,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,3327.87,1.10366,0.75001,0.00308,0.80376,0.72333,0.80509,0.55064,1.05994,0.89132,0.00559,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,3403.37,1.10126,0.7374,0.00304,0.80738,0.72856,0.80423,0.54881,1.06335,0.89221,0.00562,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,3478.39,1.09218,0.72942,0.00302,0.80286,0.72794,0.80284,0.54855,1.06613,0.89295,0.00567,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,3553.96,1.08374,0.71215,0.00301,0.80825,0.72502,0.80232,0.54813,1.06766,0.90196,0.00563,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,3629.79,1.07646,0.70387,0.00297,0.79727,0.73694,0.80431,0.55083,1.05827,0.902,0.00555,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,3705.29,1.06822,0.69962,0.00294,0.80534,0.73773,0.80382,0.54909,1.06325,0.92561,0.00559,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,3780.39,1.06564,0.68574,0.00292,0.79887,0.74112,0.80554,0.55019,1.06111,0.89606,0.00553,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,3855.8,1.06625,0.68453,0.00288,0.81632,0.72859,0.80331,0.54964,1.05849,0.8991,0.00557,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,3931.64,1.05207,0.66925,0.00289,0.81727,0.72933,0.80462,0.54967,1.06324,0.90406,0.00561,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
