epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
15,1141.3,1.31404,1.18797,0.00433,0.72761,0.65909,0.73381,0.47888,1.17271,1.05563,0.0069,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
16,1217.04,1.31247,1.17496,0.00426,0.71799,0.65711,0.72713,0.46739,1.1752,1.08879,0.00704,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857,0.0236357,0.00787857
17,1293.35,1.29649,1.14893,0.00424,0.73307,0.66342,0.74491,0.48852,1.15122,1.02036,0.00659,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714,0.0232114,0.00773714
18,1368.9,1.29148,1.1432,0.00426,0.73311,0.6665,0.74104,0.48642,1.15325,1.0215,0.00686,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571,0.0227871,0.00759571
19,1444.59,1.28326,1.10908,0.00417,0.74779,0.67409,0.74874,0.48952,1.14421,1.06675,0.00677,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429,0.0223629,0.00745429
20,1520.49,1.26885,1.09219,0.00409,0.75121,0.67279,0.75588,0.49714,1.13234,0.98601,0.00638,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
21,1596.63,1.26615,1.06761,0.00413,0.7648,0.679,0.76635,0.50653,1.13233,0.96501,0.00673,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
22,1673.38,1.25763,1.0688,0.00403,0.76715,0.68885,0.77433,0.51362,1.13258,0.97107,0.00653,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
23,1748.78,1.2402,1.02769,0.00398,0.76194,0.68346,0.76495,0.51248,1.11457,0.9671,0.00653,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
24,1824.56,1.24342,1.02569,0.00396,0.75425,0.68986,0.7608,0.50679,1.1073,0.98218,0.00634,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
25,1900.17,1.23303,1.01456,0.00391,0.77453,0.69715,0.7763,0.51954,1.09486,0.92855,0.00601,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
26,1975.92,1.22131,0.98734,0.00391,0.75502,0.6935,0.77513,0.51509,1.12433,0.96547,0.00659,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
27,2051.97,1.21281,0.97179,0.00386,0.77706,0.70101,0.78023,0.52419,1.08944,0.93828,0.00611,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
28,2127.38,1.2104,0.95888,0.00384,0.79236,0.68561,0.78147,0.52678,1.10271,0.92336,0.00628,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
29,2202.85,1.20517,0.94784,0.0038,0.77873,0.70703,0.78431,0.52594,1.08949,0.91645,0.00612,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
30,2279.08,1.19296,0.92391,0.00373,0.78923,0.69687,0.78844,0.53132,1.0773,0.90849,0.0059,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
31,2355.26,1.19997,0.91429,0.00373,0.78868,0.70136,0.78791,0.53148,1.08252,0.90893,0.00606,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
32,2431.3,1.18187,0.90822,0.0037,0.79112,0.70553,0.79014,0.53152,1.07524,0.91321,0.00598,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
33,2507.93,1.17746,0.89262,0.00371,0.79834,0.70557,0.79497,0.5365,1.08287,0.89915,0.00609,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
34,2583.89,1.17127,0.87528,0.00364,0.78626,0.71226,0.7903,0.53181,1.07742,0.90723,0.00594,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
35,2659.98,1.16099,0.86279,0.0036,0.80255,0.71726,0.79658,0.54003,1.0645,0.90386,0.0058,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
36,2736.15,1.16279,0.8456,0.00362,0.79479,0.71547,0.79597,0.54173,1.06297,0.89701,0.0058,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
37,2812.05,1.15216,0.84407,0.0036,0.79137,0.72659,0.80278,0.54179,1.07794,0.89607,0.00595,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
38,2889.51,1.14296,0.82832,0.00357,0.79876,0.71726,0.80036,0.54476,1.06356,0.89196,0.00575,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
39,2965.42,1.14442,0.82232,0.00357,0.80021,0.71964,0.79773,0.54279,1.0664,0.89438,0.00588,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
40,3041.1,1.13005,0.79718,0.00347,0.8045,0.72324,0.8025,0.54752,1.06131,0.88845,0.00576,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
41,3117.02,1.12478,0.79398,0.00349,0.79242,0.72567,0.79632,0.5428,1.07033,0.91161,0.0059,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
42,3192.68,1.11894,0.77698,0.00347,0.80155,0.7192,0.80168,0.5476,1.05714,0.88796,0.00572,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
43,3268.45,1.10901,0.76865,0.0034,0.81067,0.71664,0.79921,0.54475,1.06588,0.90302,0.00583,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
44,3343.99,1.1038,0.75787,0.00339,0.81755,0.72286,0.80055,0.54647,1.05703,0.88863,0.00573,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
45,3420.61,1.10208,0.74445,0.00335,0.81613,0.72094,0.79821,0.54368,1.06137,0.90083,0.00572,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
46,3496.39,1.09402,0.73438,0.00333,0.81037,0.7233,0.80051,0.54627,1.05953,0.88792,0.0057,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
47,3571.93,1.08191,0.71928,0.0033,0.8058,0.72743,0.80147,0.54808,1.05489,0.89017,0.00568,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,3648.51,1.07619,0.70811,0.00328,0.80307,0.73724,0.80466,0.5498,1.05466,0.88609,0.00571,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,3723.91,1.06971,0.69895,0.00323,0.79706,0.73174,0.80175,0.5485,1.05764,0.89488,0.00569,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,3799.95,1.06197,0.69808,0.00319,0.81366,0.7254,0.80186,0.54916,1.05905,0.89276,0.00571,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,3876.15,1.06559,0.68739,0.00315,0.80253,0.73057,0.80221,0.54764,1.05805,0.89368,0.00568,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,3952.2,1.05456,0.67166,0.00318,0.80432,0.73398,0.80317,0.54871,1.05973,0.90129,0.00574,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,4027.95,1.04668,0.6604,0.00313,0.80623,0.73063,0.8031,0.54851,1.06143,0.90616,0.00575,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,4103.87,1.02956,0.64495,0.00315,0.80902,0.73062,0.80141,0.54848,1.05691,0.90826,0.00566,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,4180.03,1.03332,0.64239,0.00308,0.81109,0.72822,0.79973,0.54636,1.06337,0.90952,0.00572,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,4255.66,1.02443,0.63508,0.00304,0.81468,0.72751,0.79865,0.54528,1.06428,0.92245,0.00573,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,4330.95,1.01856,0.62135,0.00304,0.82001,0.72257,0.79779,0.54635,1.06691,0.91782,0.00577,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,4406.51,1.01093,0.61172,0.00296,0.81464,0.72234,0.79662,0.54504,1.07002,0.93212,0.00581,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,4482.36,1.00333,0.60855,0.00296,0.81022,0.72952,0.7974,0.54527,1.07211,0.92636,0.00585,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,4557.5,0.99927,0.59712,0.00293,0.7951,0.73853,0.79552,0.54371,1.06913,0.93425,0.00577,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,4633.77,0.9429,0.49782,0.00315,0.80248,0.73628,0.79529,0.54304,1.07583,0.93413,0.00583,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,4709.72,0.92026,0.47479,0.00303,0.81207,0.72451,0.79561,0.54207,1.07895,0.94087,0.00583,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,4785.05,0.9074,0.45824,0.00301,0.80869,0.72756,0.79323,0.53965,1.08181,0.94798,0.00587,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,4860.61,0.90013,0.44535,0.00297,0.80756,0.73074,0.79316,0.53994,1.08699,0.95114,0.00594,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,4936.35,0.8936,0.43786,0.00292,0.82152,0.71956,0.79138,0.53907,1.08786,0.9564,0.00593,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,5011.95,0.88746,0.43232,0.00287,0.82136,0.72113,0.79199,0.53933,1.08895,0.96005,0.00593,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,5087.91,0.87877,0.42356,0.00284,0.82196,0.71585,0.78992,0.53854,1.09008,0.96389,0.00591,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,5163.33,0.87202,0.41649,0.0028,0.81826,0.71933,0.78975,0.53819,1.09373,0.97572,0.00596,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,5238.02,0.86457,0.40984,0.00278,0.80746,0.7278,0.78982,0.53801,1.09492,0.98017,0.00597,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,5312.36,0.85536,0.40197,0.00272,0.81097,0.72544,0.78938,0.53763,1.09611,0.9872,0.00599,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
