epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
61,2755.45,0.85682,0.59928,0.00263,0.80262,0.71962,0.79316,0.53477,0.71386,0.9456,0.00406,0.000216391,0.000216391,0.000216391
62,2799.72,0.83648,0.57061,0.00258,0.80749,0.7133,0.79262,0.53476,0.72643,0.95728,0.00407,0.000196181,0.000196181,0.000196181
63,2843.9,0.83451,0.56204,0.00255,0.79803,0.72562,0.79542,0.53525,0.73011,0.95023,0.00416,0.000175971,0.000175971,0.000175971
64,2888.14,0.83096,0.55056,0.00254,0.79954,0.71992,0.79399,0.53488,0.72535,0.95248,0.0041,0.000155761,0.000155761,0.000155761
65,2932.44,0.83034,0.54039,0.00252,0.81063,0.71274,0.7938,0.53628,0.73153,0.95656,0.0041,0.000135551,0.000135551,0.000135551
66,2976.69,0.82605,0.53876,0.0025,0.81053,0.71681,0.79299,0.53461,0.73681,0.97005,0.00403,0.000115341,0.000115341,0.000115341
67,3021.04,0.83591,0.53033,0.00254,0.8086,0.71523,0.79081,0.53388,0.73697,0.97822,0.00412,9.51306e-05,9.51306e-05,9.51306e-05
68,3065.75,0.82172,0.52705,0.00249,0.80099,0.71919,0.78951,0.53395,0.72768,0.98406,0.00402,7.49204e-05,7.49204e-05,7.49204e-05
69,3110.28,0.82606,0.52173,0.00252,0.81256,0.71286,0.79083,0.53609,0.71966,0.97245,0.00409,5.47103e-05,5.47103e-05,5.47103e-05
70,3154.85,0.83097,0.52483,0.00251,0.80893,0.71287,0.79128,0.5359,0.7206,0.96905,0.0041,3.45001e-05,3.45001e-05,3.45001e-05
