epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
47,3722.07,1.08094,0.71608,0.00328,0.79425,0.73128,0.79331,0.53343,1.08893,0.95636,0.00608,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
48,3802.08,1.07385,0.70424,0.00324,0.80772,0.7204,0.79662,0.5383,1.0904,0.95789,0.00631,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
49,3878.57,1.06768,0.69946,0.00324,0.79848,0.72634,0.79781,0.53841,1.08775,0.95864,0.00621,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
50,3959.06,1.06704,0.68539,0.00321,0.80588,0.72737,0.79882,0.53827,1.098,0.94832,0.00633,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
51,4039.65,1.0626,0.67883,0.00317,0.7991,0.72978,0.79803,0.53878,1.09094,0.95932,0.0061,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
52,4117.77,1.04977,0.65951,0.00316,0.81111,0.72639,0.8024,0.54137,1.09368,0.95282,0.00628,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
53,4197.61,1.04705,0.65107,0.00313,0.816,0.71972,0.80126,0.54176,1.08748,0.96257,0.00611,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,4278.26,1.03665,0.64326,0.00311,0.80921,0.72794,0.79762,0.53769,1.09046,0.97191,0.00615,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,4355.73,1.02856,0.63988,0.00308,0.81386,0.72361,0.79934,0.54191,1.08644,0.96738,0.00604,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,4436.12,1.02912,0.63504,0.00304,0.81169,0.72151,0.79609,0.53682,1.09151,0.97864,0.00601,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
